kwic,frequence,pourcentage
"imposer le jalousie",1, 0.00015
"imiter le jalousie",1, 0.00015
"ignorer ce jalousie",1, 0.00015
"heurter le jalousie",1, 0.00015
"hanter ce jalousie",1, 0.00015
"haha le jalousie",1, 0.00015
"habiter un jalousie",1, 0.00015
"gésir le jalousie",1, 0.00015
"gérer un jalousie",1, 0.00015
"générer quelque jalousie",1, 0.00015
"guérir son jalousie",1, 0.00015
"guérir mon jalousie",1, 0.00015
"gueuler son jalousie",1, 0.00015
"gronder un jalousie",1, 0.00015
"grandir un jalousie",1, 0.00015
"glisser le jalousie",1, 0.00015
"gerer le jalousie",1, 0.00015
"geree mon jalousie",1, 0.00015
"garder votre jalousie",1, 0.00015
"garder ton jalousie",1, 0.00015
"garder son jalousie",1, 0.00015
"garder le jalousie",1, 0.00015
"gagner le jalousie",1, 0.00015
"fustiger son jalousie",1, 0.00015
"froisser le jalousie",1, 0.00015
"friser le jalousie",1, 0.00015
"frire le jalousie",1, 0.00015
"freiner ton jalousie",1, 0.00015
"fortifier son jalousie",1, 0.00015
"fondre le jalousie",1, 0.00015
"fomenter le jalousie",1, 0.00015
"fleurer le jalousie",1, 0.00015
"flatter le jalousie",1, 0.00015
"fermenter le jalousie",1, 0.00015
"feindre un jalousie",1, 0.00015
"fatiguer ce jalousie",1, 0.00015
"fasciner ce jalousie",1, 0.00015
"faire quelque jalousie",1, 0.00015
"faire ce jalousie",1, 0.00015
"extérioriser son jalousie",1, 0.00015
"extirper le jalousie",1, 0.00015
"exsuder le jalousie",1, 0.00015
"exprimer un jalousie",1, 0.00015
"exprimer mon jalousie",1, 0.00015
"exposer son jalousie",1, 0.00015
"exploser le jalousie",1, 0.00015
"explorer notre jalousie",1, 0.00015
"explorer le jalousie",1, 0.00015
"exploiter son jalousie",1, 0.00015
"expliquer ton jalousie",1, 0.00015
"expliquer notre jalousie",1, 0.00015
"expliquer ce jalousie",1, 0.00015
"exorciser le jalousie",1, 0.00015
"exister le jalousie",1, 0.00015
"exister aucun jalousie",1, 0.00015
"exhaler le jalousie",1, 0.00015
"exercer mon jalousie",1, 0.00015
"exciler le jalousie",1, 0.00015
"exacerber votre jalousie",1, 0.00015
"exacerber un jalousie",1, 0.00015
"exacerber leur jalousie",1, 0.00015
"eviter tout jalousie",1, 0.00015
"etc. un jalousie",1, 0.00015
"etc. le jalousie",1, 0.00015
"estomper votre jalousie",1, 0.00015
"estimer leur jalousie",1, 0.00015
"estimer le jalousie",1, 0.00015
"est-à-dire un jalousie",1, 0.00015
"essayer le jalousie",1, 0.00015
"envier le jalousie",1, 0.00015
"envenimer le jalousie",1, 0.00015
"entretenir son jalousie",1, 0.00015
"entretenir mon jalousie",1, 0.00015
"entrer le jalousie",1, 0.00015
"entraîner son jalousie",1, 0.00015
"entraîner quelque jalousie",1, 0.00015
"entraîner certain jalousie",1, 0.00015
"entrainer le jalousie",1, 0.00015
"entrainer certain jalousie",1, 0.00015
"entrainant le jalousie",1, 0.00015
"entrainait aucun jalousie",1, 0.00015
"entr''ouvre-t-elle son jalousie",1, 0.00015
"entr''ouvre le jalousie",1, 0.00015
"enterrer son jalousie",1, 0.00015
"enter le jalousie",1, 0.00015
"entendre le jalousie",1, 0.00015
"enrouler un jalousie",1, 0.00015
"enlever ton jalousie",1, 0.00015
"enlever le jalousie",1, 0.00015
"englober le jalousie",1, 0.00015
"engendrer un jalousie",1, 0.00015
"engendrer son jalousie",1, 0.00015
"enflammer notre jalousie",1, 0.00015
"enfanter le jalousie",1, 0.00015
"endormir ce jalousie",1, 0.00015
"encoreconnaissant son jalousie",1, 0.00015
"enchaîner le jalousie",1, 0.00015
"emporter mon jalousie",1, 0.00015
"e.g. le jalousie",1, 0.00015
"dévorer mon jalousie",1, 0.00015
"déverser votre jalousie",1, 0.00015
"déverser son jalousie",1, 0.00015
"déverser mon jalousie",1, 0.00015
"développer ce jalousie",1, 0.00015
"détruire ton jalousie",1, 0.00015
"détourner leur jalousie",1, 0.00015
"désigner un jalousie",1, 0.00015
"désamorcer mon jalousie",1, 0.00015
"désamorcer le jalousie",1, 0.00015
"dérouter le jalousie",1, 0.00015
"dérouler le jalousie",1, 0.00015
"déprogrammer leur jalousie",1, 0.00015
"déployer le jalousie",1, 0.00015
"déplorer le jalousie",1, 0.00015
"dépeindre le jalousie",1, 0.00015
"dépasser mon jalousie",1, 0.00015
"dénoter son jalousie",1, 0.00015
"dénoncer son jalousie",1, 0.00015
"démontrer son jalousie",1, 0.00015
"délégitimisé le jalousie",1, 0.00015
"déjouer ce jalousie",1, 0.00015
"déguiser le jalousie",1, 0.00015
"déculpabiliser le jalousie",1, 0.00015
"décrypter le jalousie",1, 0.00015
"décrire son jalousie",1, 0.00015
"découvrir un jalousie",1, 0.00015
"déclencher votre jalousie",1, 0.00015
"déclencher un jalousie",1, 0.00015
"décider le jalousie",1, 0.00015
"déchirer le jalousie",1, 0.00015
"déchaîner son jalousie",1, 0.00015
"déchainer le jalousie",1, 0.00015
"déceler leur jalousie",1, 0.00015
"déceler le jalousie",1, 0.00015
"durer ton jalousie",1, 0.00015
"dresser le jalousie",1, 0.00015
"dormir son jalousie",1, 0.00015
"dorer le jalousie",1, 0.00015
"donner mon jalousie",1, 0.00015
"donner le jalousie",1, 0.00015
"donner ce jalousie",1, 0.00015
"dompter votre jalousie",1, 0.00015
"dompter mon jalousie",1, 0.00015
"dompter le jalousie",1, 0.00015
"dominer ton jalousie",1, 0.00015
"dominer son jalousie",1, 0.00015
"distiller un jalousie",1, 0.00015
"distiller le jalousie",1, 0.00015
"disséquer le jalousie",1, 0.00015
"dissocier le jalousie",1, 0.00015
"dissiper le jalousie",1, 0.00015
"dissiper ce jalousie",1, 0.00015
"dissimuler le jalousie",1, 0.00015
"disparaître ce jalousie",1, 0.00015
"discuter le jalousie",1, 0.00015
"discerner le jalousie",1, 0.00015
"dire son jalousie",1, 0.00015
"dire mon jalousie",1, 0.00015
"diminuer ton jalousie",1, 0.00015
"différencier le jalousie",1, 0.00015
"dexciter leur jalousie",1, 0.00015
"dexciter le jalousie",1, 0.00015
"developper ce jalousie",1, 0.00015
"dessiner le jalousie",1, 0.00015
"deja le jalousie",1, 0.00015
"declenche le jalousie",1, 0.00015
"dechatne mon jalousie",1, 0.00015
"dater le jalousie",1, 0.00015
"d un jalousie",1, 0.00015
"cultiver un jalousie",1, 0.00015
"cultiver son jalousie",1, 0.00015
"cultiver le jalousie",1, 0.00015
"cst le jalousie",1, 0.00015
"créer aucun jalousie",1, 0.00015
"critiquer son jalousie",1, 0.00015
"cristalliser son jalousie",1, 0.00015
"crier son jalousie",1, 0.00015
"crier leur jalousie",1, 0.00015
"craquer son jalousie",1, 0.00015
"craindre un jalousie",1, 0.00015
"cracher votre jalousie",1, 0.00015
"cracher ton jalousie",1, 0.00015
"cracher son jalousie",1, 0.00015
"cracher mon jalousie",1, 0.00015
"coûter ton jalousie",1, 0.00015
"couvrir le jalousie",1, 0.00015
"couver un jalousie",1, 0.00015
"cotre ce jalousie",1, 0.00015
"corriger son jalousie",1, 0.00015
"corriger le jalousie",1, 0.00015
"contrôler ton jalousie",1, 0.00015
"contrôler leur jalousie",1, 0.00015
"controler ce jalousie",1, 0.00015
"contrer son jalousie",1, 0.00015
"contredire le jalousie",1, 0.00015
"contrebalancer son jalousie",1, 0.00015
"contrebalancer le jalousie",1, 0.00015
"contourner son jalousie",1, 0.00015
"continuoient leur jalousie",1, 0.00015
"contenir mon jalousie",1, 0.00015
"contaminer le jalousie",1, 0.00015
"constituer ton jalousie",1, 0.00015
"constituer le jalousie",1, 0.00015
"constater un jalousie",1, 0.00015
"conserver son jalousie",1, 0.00015
"conquerir le jalousie",1, 0.00015
"connaître un jalousie",1, 0.00015
"connaître son jalousie",1, 0.00015
"confronter le jalousie",1, 0.00015
"confirmer son jalousie",1, 0.00015
"confier son jalousie",1, 0.00015
"condenser le jalousie",1, 0.00015
"concerner mon jalousie",1, 0.00015
"conceptualiser le jalousie",1, 0.00015
"concentrer le jalousie",1, 0.00015
"compter un jalousie",1, 0.00015
"compenser le jalousie",1, 0.00015
"comparer le jalousie",1, 0.00015
"comparer certain jalousie",1, 0.00015
"commenter le jalousie",1, 0.00015
"combattre un jalousie",1, 0.00015
"combattre tout jalousie",1, 0.00015
"combattre ton jalousie",1, 0.00015
"combatre le jalousie",1, 0.00015
"cogner mon jalousie",1, 0.00015
"cimenter le jalousie",1, 0.00015
"chérir le jalousie",1, 0.00015
"châtier le jalousie",1, 0.00015
"chatouiller mon jalousie",1, 0.00015
"changer ce jalousie",1, 0.00015
"cest mon jalousie",1, 0.00015
"cesser votre jalousie",1, 0.00015
"cesser ce jalousie",1, 0.00015
"causer aucun jalousie",1, 0.00015
"caractériser un jalousie",1, 0.00015
"caractériser le jalousie",1, 0.00015
"canaliser le jalousie",1, 0.00015
"canaliser ce jalousie",1, 0.00015
"calmer votre jalousie",1, 0.00015
"calmer un jalousie",1, 0.00015
"calmer mon jalousie",1, 0.00015
"cacher ton jalousie",1, 0.00015
"braver le jalousie",1, 0.00015
"blâmer le jalousie",1, 0.00015
"blesser son jalousie",1, 0.00015
"bannir mon jalousie",1, 0.00015
"balayer ce jalousie",1, 0.00015
"baisser son jalousie",1, 0.00015
"avouer un jalousie",1, 0.00015
"avoir votre jalousie",1, 0.00015
